2.217774e+002,-2.467507e+000
2.222595e+002,-2.009362e+000
2.227416e+002,-1.576254e+000
2.232237e+002,-1.181548e+000
2.237059e+002,-8.283650e-001
2.241880e+002,-4.995124e-001
2.246701e+002,-1.564208e-001
2.251522e+002,2.495916e-001
2.256344e+002,7.533537e-001
2.261165e+002,1.342361e+000
2.265986e+002,1.927914e+000
2.270807e+002,2.350851e+000
2.275629e+002,2.445356e+000
2.280450e+002,2.133023e+000
2.285271e+002,1.473671e+000
2.290092e+002,6.351503e-001
2.294914e+002,-1.803210e-001
2.299735e+002,-7.989094e-001
2.304556e+002,-1.108051e+000
2.309377e+002,-1.066990e+000
2.314199e+002,-7.034391e-001
2.319020e+002,-9.767508e-002
2.323841e+002,6.456183e-001
2.328662e+002,1.430705e+000
2.333484e+002,2.196002e+000
2.338305e+002,2.920398e+000
2.343126e+002,3.610874e+000
2.347947e+002,4.281833e+000
2.352769e+002,4.938898e+000
2.357590e+002,5.574773e+000
2.362411e+002,6.176967e+000
2.367232e+002,6.740792e+000
2.372054e+002,7.278585e+000
2.376875e+002,7.818290e+000
2.381696e+002,8.390691e+000
2.386517e+002,9.011941e+000
2.391339e+002,9.671885e+000
2.396160e+002,1.033586e+001
2.400981e+002,1.095928e+001
2.405802e+002,1.150655e+001
2.410624e+002,1.196439e+001
2.415445e+002,1.234383e+001
2.420266e+002,1.267164e+001
2.425087e+002,1.297635e+001
2.429909e+002,1.327514e+001
2.434730e+002,1.356714e+001
2.439551e+002,1.383614e+001
2.444372e+002,1.406108e+001
2.449194e+002,1.422918e+001
2.454015e+002,1.434391e+001
2.458836e+002,1.442279e+001
2.463657e+002,1.448594e+001
2.468479e+002,1.454230e+001
2.473300e+002,1.458294e+001
2.478121e+002,1.458646e+001
2.482942e+002,1.453443e+001
2.487764e+002,1.442575e+001
2.492585e+002,1.427919e+001
2.497406e+002,1.412246e+001
2.502227e+002,1.397553e+001
2.507049e+002,1.383739e+001
2.511870e+002,1.368077e+001
2.516691e+002,1.345559e+001
2.521512e+002,1.310239e+001
2.526334e+002,1.257813e+001
2.531155e+002,1.189229e+001
2.535976e+002,1.113470e+001
2.540797e+002,1.046402e+001
2.545619e+002,1.004562e+001
2.550440e+002,9.978214e+000
2.555261e+002,1.026240e+001
2.560082e+002,1.081929e+001
2.564904e+002,1.152793e+001
2.569725e+002,1.225596e+001
2.574546e+002,1.288013e+001
2.579367e+002,1.330372e+001
2.584189e+002,1.347332e+001
2.589010e+002,1.338980e+001
2.593831e+002,1.310545e+001
2.598652e+002,1.270508e+001
2.603474e+002,1.227842e+001
2.608295e+002,1.189449e+001
2.613116e+002,1.158601e+001
2.617937e+002,1.134685e+001
2.622759e+002,1.114196e+001
2.627580e+002,1.092598e+001
2.632401e+002,1.066417e+001
2.637222e+002,1.034824e+001
2.642043e+002,1.000218e+001
2.646865e+002,9.676597e+000
2.651686e+002,9.432813e+000
2.656507e+002,9.320357e+000
2.661329e+002,9.354943e+000
2.666150e+002,9.507330e+000
2.670971e+002,9.710739e+000
2.675792e+002,9.884634e+000
2.680614e+002,9.963055e+000
2.685435e+002,9.914918e+000
2.690256e+002,9.750289e+000
2.695078e+002,9.513606e+000
2.699899e+002,9.267922e+000
2.704720e+002,9.075214e+000
2.709541e+002,8.978427e+000
2.714362e+002,8.990583e+000
2.719184e+002,9.094138e+000
2.724005e+002,9.249875e+000
2.728826e+002,9.411378e+000
2.733647e+002,9.539538e+000
2.738469e+002,9.612112e+000
2.743290e+002,9.625598e+000
2.748111e+002,9.590296e+000
2.752932e+002,9.522146e+000
2.757754e+002,9.435582e+000
2.762575e+002,9.340086e+000
2.767396e+002,9.241058e+000
2.772217e+002,9.143766e+000
2.777039e+002,9.057805e+000
2.781860e+002,8.998267e+000
2.786681e+002,8.980562e+000
2.791502e+002,9.011805e+000
2.796324e+002,9.083854e+000
2.801145e+002,9.173122e+000
2.805966e+002,9.246765e+000
2.810787e+002,9.272547e+000
2.815609e+002,9.229980e+000
2.820430e+002,9.119806e+000
2.825251e+002,8.967169e+000
2.830072e+002,8.814636e+000
2.834894e+002,8.706704e+000
2.839715e+002,8.673353e+000
2.844536e+002,8.720471e+000
2.849357e+002,8.829733e+000
2.854179e+002,8.965811e+000
2.859000e+002,9.087496e+000
2.863821e+002,9.159852e+000
2.868643e+002,9.164782e+000
2.873464e+002,9.107234e+000
2.878285e+002,9.014821e+000
2.883106e+002,8.930362e+000
2.887927e+002,8.899130e+000
2.892749e+002,8.954647e+000
2.897570e+002,9.108005e+000
2.902391e+002,9.345343e+000
2.907213e+002,9.634587e+000
2.912034e+002,9.937605e+000
2.916855e+002,1.022107e+001
2.921676e+002,1.046152e+001
2.926497e+002,1.064440e+001
2.931319e+002,1.076037e+001
2.936140e+002,1.080224e+001
2.940961e+002,1.076462e+001
2.945782e+002,1.064623e+001
2.950604e+002,1.045360e+001
2.955425e+002,1.020386e+001
2.960246e+002,9.925630e+000
2.965067e+002,9.657429e+000
2.969889e+002,9.443465e+000
2.974710e+002,9.326714e+000
2.979531e+002,9.339985e+000
2.984352e+002,9.497892e+000
2.989174e+002,9.793930e+000
2.993995e+002,1.020479e+001
2.998816e+002,1.069954e+001
3.003637e+002,1.124827e+001
3.008459e+002,1.182585e+001
3.013280e+002,1.240939e+001
3.018101e+002,1.297178e+001
3.022922e+002,1.347645e+001
3.027744e+002,1.388012e+001
3.032565e+002,1.414578e+001
3.037386e+002,1.425741e+001
3.042207e+002,1.422471e+001
3.047029e+002,1.407555e+001
3.051850e+002,1.384467e+001
3.056671e+002,1.356624e+001
3.061492e+002,1.327084e+001
3.066313e+002,1.298394e+001
3.071135e+002,1.272390e+001
3.075956e+002,1.249965e+001
3.080778e+002,1.231032e+001
3.085599e+002,1.214872e+001
3.090420e+002,1.200798e+001
3.095241e+002,1.188824e+001
3.100062e+002,1.179978e+001
3.104884e+002,1.176007e+001
3.109705e+002,1.178527e+001
3.114526e+002,1.187961e+001
3.119348e+002,1.202764e+001
3.124169e+002,1.219375e+001
3.128990e+002,1.232960e+001
3.133811e+002,1.238736e+001
3.138633e+002,1.233390e+001
3.143454e+002,1.216152e+001
3.148275e+002,1.189108e+001
3.153096e+002,1.156585e+001
3.157917e+002,1.123829e+001
3.162739e+002,1.095568e+001
3.167560e+002,1.075081e+001
3.172381e+002,1.064026e+001
3.177202e+002,1.062792e+001
3.182024e+002,1.070953e+001
3.186845e+002,1.087509e+001
3.191666e+002,1.110846e+001
3.196487e+002,1.138613e+001
3.201309e+002,1.167737e+001
3.206130e+002,1.194676e+001
3.210951e+002,1.215868e+001
3.215772e+002,1.228278e+001
3.220594e+002,1.230016e+001
3.225415e+002,1.220938e+001
3.230236e+002,1.203007e+001
3.235057e+002,1.179999e+001
3.239879e+002,1.156385e+001
3.244700e+002,1.135773e+001
3.249521e+002,1.119716e+001
3.254342e+002,1.107447e+001
3.259164e+002,1.096429e+001
3.263985e+002,1.083316e+001
3.268806e+002,1.064999e+001
3.273627e+002,1.039525e+001
3.278449e+002,1.006698e+001
3.283270e+002,9.680487e+000
3.288091e+002,9.261004e+000
3.292913e+002,8.833352e+000
3.297734e+002,8.414185e+000
3.302555e+002,8.009919e+000
3.307376e+002,7.618997e+000
3.312197e+002,7.235647e+000
3.317019e+002,6.853122e+000
3.321840e+002,6.465815e+000
3.326661e+002,6.070468e+000
3.331483e+002,5.666862e+000
3.336304e+002,5.258150e+000
3.341125e+002,4.850741e+000
3.345946e+002,4.453423e+000
3.350768e+002,4.075650e+000
3.355589e+002,3.725302e+000
3.360410e+002,3.406846e+000
3.365231e+002,3.120710e+000
3.370052e+002,2.864157e+000
3.374874e+002,2.632921e+000
3.379695e+002,2.422500e+000
3.384516e+002,2.228290e+000
3.389337e+002,2.044674e+000
3.394159e+002,1.864054e+000
3.398980e+002,1.677218e+000
3.403801e+002,1.475895e+000
3.408622e+002,1.257115e+000
3.413444e+002,1.027384e+000
3.418265e+002,8.042755e-001
3.423086e+002,6.138082e-001
3.427907e+002,4.837239e-001
3.432729e+002,4.344842e-001
3.437550e+002,4.711494e-001
3.442371e+002,5.796411e-001
3.447192e+002,7.297190e-001
3.452014e+002,8.841738e-001
3.456835e+002,1.010728e+000
3.461656e+002,1.091782e+000
3.466477e+002,1.128347e+000
3.471299e+002,1.137194e+000
3.476120e+002,1.142800e+000
3.480941e+002,1.167073e+000
3.485762e+002,1.220405e+000
3.490584e+002,1.297253e+000
3.495405e+002,1.378460e+000
3.500226e+002,1.440127e+000
3.505048e+002,1.465784e+000
3.509869e+002,1.456270e+000
3.514690e+002,1.432313e+000
3.519511e+002,1.428388e+000
3.524332e+002,1.480784e+000
3.529154e+002,1.614992e+000
3.533975e+002,1.836976e+000
3.538796e+002,2.130874e+000
3.543618e+002,2.463531e+000
3.548439e+002,2.794307e+000
3.553260e+002,3.086855e+000
3.558081e+002,3.318730e+000
3.562903e+002,3.485549e+000
3.567724e+002,3.598885e+000
3.572545e+002,3.679626e+000
3.577366e+002,3.749897e+000
3.582188e+002,3.826489e+000
3.587009e+002,3.917576e+000
3.591830e+002,4.023079e+000
3.596651e+002,4.137626e+000
3.601472e+002,4.254240e+000
3.606294e+002,4.366990e+000
3.611115e+002,4.471773e+000
3.615936e+002,4.565669e+000
3.620757e+002,4.645929e+000
3.625579e+002,4.709713e+000
3.630400e+002,4.754975e+000
3.635221e+002,4.782104e+000
3.640042e+002,4.795371e+000
3.644864e+002,4.803274e+000
3.649685e+002,4.817514e+000
3.654506e+002,4.850948e+000
3.659327e+002,4.915366e+000
3.664149e+002,5.019817e+000
3.668970e+002,5.169798e+000
3.673791e+002,5.367105e+000
3.678613e+002,5.609769e+000
3.683434e+002,5.891649e+000
3.688255e+002,6.201712e+000
3.693076e+002,6.523845e+000
3.697897e+002,6.838280e+000
3.702719e+002,7.125341e+000
3.707540e+002,7.370851e+000
3.712361e+002,7.571021e+000
3.717183e+002,7.734533e+000
3.722004e+002,7.880332e+000
3.726825e+002,8.031827e+000
3.731646e+002,8.209538e+000
3.736467e+002,8.424564e+000
3.741289e+002,8.675114e+000
3.746110e+002,8.947599e+000
3.750931e+002,9.222560e+000
3.755753e+002,9.483123e+000
3.760574e+002,9.721926e+000
3.765395e+002,9.942819e+000
3.770216e+002,1.015699e+001
3.775038e+002,1.037629e+001
3.779859e+002,1.060752e+001
3.784680e+002,1.084998e+001
3.789501e+002,1.109655e+001
3.794323e+002,1.133719e+001
3.799144e+002,1.156276e+001
3.803965e+002,1.176741e+001
3.808786e+002,1.194877e+001
3.813607e+002,1.210643e+001
3.818429e+002,1.224020e+001
3.823250e+002,1.234941e+001
3.828071e+002,1.243377e+001
3.832892e+002,1.249483e+001
3.837714e+002,1.253667e+001
3.842535e+002,1.256497e+001
3.847356e+002,1.258455e+001
3.852177e+002,1.259693e+001
3.856999e+002,1.259965e+001
3.861820e+002,1.258866e+001
3.866641e+002,1.256310e+001
3.871462e+002,1.253043e+001
3.876284e+002,1.250914e+001
3.881105e+002,1.252705e+001
3.885926e+002,1.261524e+001
